Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"333";"Beginner, white cross down";"80120";"1665240387843";"B2 L2 D2 B' L2 U2 L2 F D2 U2 L D' R U F2 R2 B2 F' U2 L2";"0";""
"333";"Beginner, white cross down";"70410";"1665240502020";"F2 R2 D2 B2 R' F2 L B2 F' U' L B' D' U2 R B' D2 U B";"0";""
"333";"Beginner, white cross down";"60270";"1665240606581";"F' B' L' D' R2 U F' D' F' L' D B' D2 F' B2 L2 B2 R2 D2";"0";""
"333";"Beginner, white cross down";"81360";"1665240829881";"D2 L2 D' R2 D U' R2 D' B U B' L F U2 F D B' D'";"0";""
"333";"Beginner, white cross down";"62290";"1665240939840";"F2 U2 L U2 L' D' F2 U2 R' B' D' R L U2 F2 L U2 B2";"0";""
"333";"Beginner, white cross down";"64660";"1665241060010";"R F2 U2 R' U2 R2 U R' B D2 F' D' R2 L2 U' F2 U F2 U";"0";""
"333";"Beginner, white cross down";"80570";"1665255560904";"B2 R' F2 L' D2 B2 F2 R F D2 L2 U' F2 U' L2 R2 F2 D L";"0";""
"333";"Beginner, white cross down";"79220";"1665255676272";"R U' B2 L F L' U F R U2 F U' D' R2 U' B2 R2";"0";""
"333";"Beginner, white cross down";"80760";"1665255813118";"U2 F' L' U2 F R' U2 D R2 D R' U2 R2 B' U2 D2 B L2";"0";""
"333";"Beginner, white cross down";"86890";"1665258895470";"F2 R' U2 B2 L' F2 R' B2 R F2 L F U F U' B' L F R'";"0";""
"333";"Beginner, white cross down";"69830";"1665313090637";"B' L2 U2 F2 R2 D2 R2 U2 F L2 F' R' D B U2 F' L D' B2 R U";"0";""
"333";"Beginner, white cross down";"63330";"1665313274552";"F2 L U2 B U' R2 B2 R B' D' B' L' U2 F2 R B2 R' U2 F2 L";"0";""
"333";"Beginner, white cross down";"75770";"1665313417754";"U' B L2 U2 L' D R' D2 F' D2 L' F2 D2 L2 D' B2 L2 B2 U' R2";"0";""
"333";"Beginner, white cross down";"54140";"1665313794281";"R2 D' B2 D L2 F2 D' F R' D F' L2 R' U B F' L2 B2 U'";"0";""
"333";"Beginner, white cross down";"88540";"1665313928161";"D2 U R2 B2 D' B2 U' F2 R' U' R' D2 R2 F L2 U R' F2 U";"0";""
"333";"Beginner, white cross down";"81850";"1665314045175";"D R2 D' F2 U' L2 U B2 U L' D U R2 D B' D F L' B2 U'";"0";""
"333";"Beginner, white cross down";"71030";"1665314151934";"B2 U2 R2 B2 D B2 L2 R2 D' B2 U' B' U L' R2 B2 U' F' L2 F'";"0";""
"333";"Beginner, white cross down";"81470";"1665314325469";"F' D2 R2 B2 R2 B' F L2 U B2 F2 U2 R D B' F2 R B' L'";"0";""
"333";"Beginner, white cross down";"75940";"1665314440062";"F B2 U B' D' L U F2 R D' F2 U2 R2 F R2 B L2 F U2";"0";""
"333";"Beginner, white cross down";"53950";"1665319597924";"U' L2 U L2 R2 B2 R2 D2 U' F2 U' R B2 L' U R2 U2 B D' B' R'";"0";""
"333";"Beginner, white cross down";"67920";"1665319793339";"U R U2 B' R' L' B D F R' L' D2 R2 B2 D L2 D' R2 F2";"0";""
"333";"Beginner, white cross down";"76580";"1665319927974";"U' F2 B' R' U2 B R' U F D' F2 R L2 B2 U2 D2 L2 U2 B2";"0";""
"333";"Beginner, white cross down";"79960";"1665320321589";"U L2 B D2 L D2 R' F R' F' U L2 U2 L2 B D2 F2 U2 F' U2 F";"0";""
"333";"Beginner, white cross down";"70240";"1665320500836";"F D2 F' U2 F D2 L2 F' L2 R2 D U' F U L' B2 L2 R' U' B'";"0";""
"333";"Beginner, white cross down";"77200";"1665320606261";"U2 R2 U' B2 U' L2 D L2 F2 L' R U R B' F D' L' R' B U";"0";""
"333";"Beginner, white cross down";"64520";"1665320930649";"F2 D' B U2 D' R B L' U' F D' L2 B D2 F L2 B R2 F";"0";""
